"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","total_inscritos","qtd_presenca_dia_1","qtd_presenca_dia_2","qtd_participantes","qtd_redacoes_validas"
2022,"PB","Privada","Privada","Fuga ao Tema",9,9,9,9,0
2022,"PB","Privada","Privada","Não Atendimento ao Tipo",1,1,1,1,0
2022,"PB","Privada","Privada","Não Compareceu/Outros",90,0,4,0,0
2022,"PB","Privada","Privada","Texto Insuficiente",2,2,2,2,0
2022,"PB","Privada","Privada","Válida",4004,4004,3977,3977,4004
2022,"PB","Pública","Estadual","Anulada",8,8,6,6,0
2022,"PB","Pública","Estadual","Cópia Texto Motivador",229,229,211,211,0
2022,"PB","Pública","Estadual","Em Branco",461,461,334,334,0
2022,"PB","Pública","Estadual","Fuga ao Tema",203,203,166,166,0
2022,"PB","Pública","Estadual","Não Atendimento ao Tipo",5,5,5,5,0
2022,"PB","Pública","Estadual","Não Compareceu/Outros",4462,0,31,0,0
2022,"PB","Pública","Estadual","Parte Desconectada",9,9,8,8,0
2022,"PB","Pública","Estadual","Texto Insuficiente",90,90,72,72,0
2022,"PB","Pública","Estadual","Válida",9225,9225,8930,8930,9225
2022,"PB","Pública","Federal","Cópia Texto Motivador",3,3,2,2,0
2022,"PB","Pública","Federal","Em Branco",14,14,11,11,0
2022,"PB","Pública","Federal","Fuga ao Tema",4,4,4,4,0
2022,"PB","Pública","Federal","Não Compareceu/Outros",101,0,3,0,0
2022,"PB","Pública","Federal","Texto Insuficiente",2,2,1,1,0
2022,"PB","Pública","Federal","Válida",1446,1446,1424,1424,1446
2022,"PB","Pública","Municipal","Cópia Texto Motivador",1,1,1,1,0
2022,"PB","Pública","Municipal","Em Branco",2,2,1,1,0
2022,"PB","Pública","Municipal","Fuga ao Tema",1,1,1,1,0
2022,"PB","Pública","Municipal","Não Compareceu/Outros",26,0,0,0,0
2022,"PB","Pública","Municipal","Válida",32,32,32,32,32
2022,"PB","Pública","Não Informado","Anulada",4,4,4,4,0
2022,"PB","Pública","Não Informado","Cópia Texto Motivador",168,168,154,154,0
2022,"PB","Pública","Não Informado","Em Branco",274,274,198,198,0
2022,"PB","Pública","Não Informado","Fuga ao Tema",124,124,110,110,0
2022,"PB","Pública","Não Informado","Não Atendimento ao Tipo",1,1,1,1,0
2022,"PB","Pública","Não Informado","Não Compareceu/Outros",2198,0,21,0,0
2022,"PB","Pública","Não Informado","Parte Desconectada",4,4,3,3,0
2022,"PB","Pública","Não Informado","Texto Insuficiente",43,43,32,32,0
2022,"PB","Pública","Não Informado","Válida",6857,6857,6624,6624,6857
2022,"PB","Pública","Privada","Cópia Texto Motivador",5,5,4,4,0
2022,"PB","Pública","Privada","Em Branco",6,6,5,5,0
2022,"PB","Pública","Privada","Fuga ao Tema",1,1,1,1,0
2022,"PB","Pública","Privada","Não Compareceu/Outros",51,0,2,0,0
2022,"PB","Pública","Privada","Válida",525,525,521,521,525
2022,"PE","Não Informado","Não Informado","Anulada",74,74,57,57,0
2022,"PE","Não Informado","Não Informado","Cópia Texto Motivador",922,922,833,833,0
2022,"PE","Não Informado","Não Informado","Em Branco",2430,2430,1734,1734,0
2022,"PE","Não Informado","Não Informado","Fuga ao Tema",1192,1192,1029,1029,0
2022,"PE","Não Informado","Não Informado","Não Atendimento ao Tipo",24,24,21,21,0
2022,"PE","Não Informado","Não Informado","Não Compareceu/Outros",36805,0,443,0,0
2022,"PE","Não Informado","Não Informado","Parte Desconectada",66,66,55,55,0
2022,"PE","Não Informado","Não Informado","Texto Insuficiente",345,345,263,263,0
2022,"PE","Não Informado","Não Informado","Válida",81361,81361,77407,77407,81361
2022,"PE","Privada","Estadual","Cópia Texto Motivador",1,1,1,1,0
2022,"PE","Privada","Estadual","Em Branco",2,2,1,1,0
2022,"PE","Privada","Estadual","Fuga ao Tema",1,1,1,1,0
2022,"PE","Privada","Estadual","Não Compareceu/Outros",1,0,0,0,0
2022,"PE","Privada","Estadual","Texto Insuficiente",1,1,1,1,0
2022,"PE","Privada","Estadual","Válida",17,17,17,17,17
2022,"PE","Privada","Federal","Válida",6,6,6,6,6
2022,"PE","Privada","Não Informado","Cópia Texto Motivador",12,12,12,12,0
2022,"PE","Privada","Não Informado","Em Branco",12,12,12,12,0
2022,"PE","Privada","Não Informado","Fuga ao Tema",7,7,7,7,0
2022,"PE","Privada","Não Informado","Não Atendimento ao Tipo",1,1,1,1,0
2022,"PE","Privada","Não Informado","Não Compareceu/Outros",59,0,2,0,0
2022,"PE","Privada","Não Informado","Texto Insuficiente",6,6,6,6,0
2022,"PE","Privada","Não Informado","Válida",883,883,868,868,883
2022,"PE","Privada","Privada","Anulada",1,1,1,1,0
2022,"PE","Privada","Privada","Cópia Texto Motivador",44,44,43,43,0
2022,"PE","Privada","Privada","Em Branco",64,64,53,53,0
2022,"PE","Privada","Privada","Fuga ao Tema",14,14,12,12,0
2022,"PE","Privada","Privada","Não Atendimento ao Tipo",1,1,1,1,0
2022,"PE","Privada","Privada","Não Compareceu/Outros",221,0,5,0,0
2022,"PE","Privada","Privada","Parte Desconectada",1,1,1,1,0
2022,"PE","Privada","Privada","Texto Insuficiente",14,14,13,13,0
2022,"PE","Privada","Privada","Válida",7635,7635,7563,7563,7635
2022,"PE","Pública","Estadual","Anulada",22,22,17,17,0
2022,"PE","Pública","Estadual","Cópia Texto Motivador",539,539,482,482,0
2022,"PE","Pública","Estadual","Em Branco",1222,1222,863,863,0
2022,"PE","Pública","Estadual","Fuga ao Tema",491,491,412,412,0
2022,"PE","Pública","Estadual","Não Atendimento ao Tipo",8,8,7,7,0
2022,"PE","Pública","Estadual","Não Compareceu/Outros",9870,0,39,0,0
2022,"PE","Pública","Estadual","Parte Desconectada",13,13,11,11,0
2022,"PE","Pública","Estadual","Texto Insuficiente",206,206,170,170,0
2022,"PE","Pública","Estadual","Válida",21226,21226,20364,20364,21226
2022,"PE","Pública","Federal","Cópia Texto Motivador",4,4,4,4,0
2022,"PE","Pública","Federal","Em Branco",22,22,19,19,0
2022,"PE","Pública","Federal","Fuga ao Tema",3,3,3,3,0
2022,"PE","Pública","Federal","Não Compareceu/Outros",165,0,3,0,0
2022,"PE","Pública","Federal","Texto Insuficiente",3,3,3,3,0
2022,"PE","Pública","Federal","Válida",1619,1619,1584,1584,1619
2022,"PE","Pública","Municipal","Cópia Texto Motivador",1,1,1,1,0
2022,"PE","Pública","Municipal","Fuga ao Tema",1,1,1,1,0
2022,"PE","Pública","Municipal","Não Compareceu/Outros",33,0,0,0,0
2022,"PE","Pública","Municipal","Texto Insuficiente",1,1,0,0,0
2022,"PE","Pública","Municipal","Válida",29,29,28,28,29
2022,"PE","Pública","Não Informado","Anulada",15,15,11,11,0
2022,"PE","Pública","Não Informado","Cópia Texto Motivador",356,356,325,325,0
2022,"PE","Pública","Não Informado","Em Branco",726,726,508,508,0
2022,"PE","Pública","Não Informado","Fuga ao Tema",314,314,259,259,0
2022,"PE","Pública","Não Informado","Não Atendimento ao Tipo",6,6,5,5,0
2022,"PE","Pública","Não Informado","Não Compareceu/Outros",4534,0,46,0,0
2022,"PE","Pública","Não Informado","Parte Desconectada",10,10,9,9,0
2022,"PE","Pública","Não Informado","Texto Insuficiente",119,119,92,92,0
2022,"PE","Pública","Não Informado","Válida",15145,15145,14583,14583,15145
2022,"PE","Pública","Privada","Cópia Texto Motivador",9,9,8,8,0
2022,"PE","Pública","Privada","Em Branco",4,4,1,1,0
2022,"PE","Pública","Privada","Fuga ao Tema",1,1,1,1,0
2022,"PE","Pública","Privada","Não Compareceu/Outros",72,0,2,0,0
2022,"PE","Pública","Privada","Parte Desconectada",1,1,1,1,0
2022,"PE","Pública","Privada","Válida",582,582,570,570,582
2022,"PI","Não Informado","Não Informado","Anulada",37,37,33,33,0
2022,"PI","Não Informado","Não Informado","Cópia Texto Motivador",790,790,747,747,0
2022,"PI","Não Informado","Não Informado","Em Branco",779,779,571,571,0
2022,"PI","Não Informado","Não Informado","Fuga ao Tema",594,594,533,533,0
2022,"PI","Não Informado","Não Informado","Não Atendimento ao Tipo",11,11,9,9,0
2022,"PI","Não Informado","Não Informado","Não Compareceu/Outros",17102,0,143,0,0
2022,"PI","Não Informado","Não Informado","Parte Desconectada",29,29,25,25,0
2022,"PI","Não Informado","Não Informado","Texto Insuficiente",132,132,101,101,0
2022,"PI","Não Informado","Não Informado","Válida",40158,40158,38513,38513,40158
2022,"PI","Privada","Estadual","Válida",4,4,4,4,4
2022,"PI","Privada","Não Informado","Cópia Texto Motivador",2,2,2,2,0
2022,"PI","Privada","Não Informado","Em Branco",3,3,1,1,0
2022,"PI","Privada","Não Informado","Fuga ao Tema",2,2,2,2,0
2022,"PI","Privada","Não Informado","Não Compareceu/Outros",17,0,1,0,0
2022,"PI","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2022,"PI","Privada","Não Informado","Válida",415,415,412,412,415
2022,"PI","Privada","Privada","Cópia Texto Motivador",12,12,11,11,0
2022,"PI","Privada","Privada","Em Branco",5,5,5,5,0
2022,"PI","Privada","Privada","Fuga ao Tema",2,2,2,2,0
2022,"PI","Privada","Privada","Não Compareceu/Outros",82,0,3,0,0
2022,"PI","Privada","Privada","Parte Desconectada",1,1,1,1,0
2022,"PI","Privada","Privada","Texto Insuficiente",6,6,6,6,0
2022,"PI","Privada","Privada","Válida",3058,3058,3046,3046,3058
2022,"PI","Pública","Estadual","Anulada",3,3,1,1,0
2022,"PI","Pública","Estadual","Cópia Texto Motivador",316,316,296,296,0
2022,"PI","Pública","Estadual","Em Branco",243,243,180,180,0
2022,"PI","Pública","Estadual","Fuga ao Tema",205,205,168,168,0
2022,"PI","Pública","Estadual","Não Compareceu/Outros",2595,0,15,0,0
2022,"PI","Pública","Estadual","Parte Desconectada",6,6,5,5,0
2022,"PI","Pública","Estadual","Texto Insuficiente",40,40,33,33,0
2022,"PI","Pública","Estadual","Válida",7427,7427,7195,7195,7427
2022,"PI","Pública","Federal","Cópia Texto Motivador",10,10,10,10,0
2022,"PI","Pública","Federal","Em Branco",17,17,14,14,0
2022,"PI","Pública","Federal","Fuga ao Tema",7,7,6,6,0
2022,"PI","Pública","Federal","Não Compareceu/Outros",74,0,1,0,0
2022,"PI","Pública","Federal","Parte Desconectada",1,1,1,1,0
2022,"PI","Pública","Federal","Texto Insuficiente",5,5,4,4,0
2022,"PI","Pública","Federal","Válida",1450,1450,1436,1436,1450
2022,"PI","Pública","Municipal","Cópia Texto Motivador",5,5,5,5,0
2022,"PI","Pública","Municipal","Em Branco",1,1,0,0,0
2022,"PI","Pública","Municipal","Fuga ao Tema",2,2,2,2,0
2022,"PI","Pública","Municipal","Não Compareceu/Outros",35,0,0,0,0
2022,"PI","Pública","Municipal","Válida",49,49,48,48,49
2022,"PI","Pública","Não Informado","Anulada",8,8,6,6,0
2022,"PI","Pública","Não Informado","Cópia Texto Motivador",205,205,193,193,0
2022,"PI","Pública","Não Informado","Em Branco",155,155,116,116,0
2022,"PI","Pública","Não Informado","Fuga ao Tema",119,119,105,105,0
2022,"PI","Pública","Não Informado","Não Atendimento ao Tipo",2,2,2,2,0
2022,"PI","Pública","Não Informado","Não Compareceu/Outros",1522,0,9,0,0
2022,"PI","Pública","Não Informado","Parte Desconectada",9,9,7,7,0
2022,"PI","Pública","Não Informado","Texto Insuficiente",29,29,21,21,0
2022,"PI","Pública","Não Informado","Válida",5973,5973,5821,5821,5973
2022,"PI","Pública","Privada","Cópia Texto Motivador",5,5,5,5,0
2022,"PI","Pública","Privada","Em Branco",4,4,4,4,0
2022,"PI","Pública","Privada","Fuga ao Tema",1,1,1,1,0
2022,"PI","Pública","Privada","Não Compareceu/Outros",29,0,2,0,0
2022,"PI","Pública","Privada","Texto Insuficiente",1,1,1,1,0
2022,"PI","Pública","Privada","Válida",605,605,599,599,605
2022,"PR","Não Informado","Não Informado","Anulada",49,49,43,43,0
2022,"PR","Não Informado","Não Informado","Cópia Texto Motivador",344,344,292,292,0
2022,"PR","Não Informado","Não Informado","Em Branco",871,871,474,474,0
2022,"PR","Não Informado","Não Informado","Fuga ao Tema",523,523,439,439,0
2022,"PR","Não Informado","Não Informado","Não Atendimento ao Tipo",19,19,18,18,0
2022,"PR","Não Informado","Não Informado","Não Compareceu/Outros",26606,0,302,0,0
2022,"PR","Não Informado","Não Informado","Parte Desconectada",34,34,24,24,0
2022,"PR","Não Informado","Não Informado","Texto Insuficiente",129,129,89,89,0
2022,"PR","Não Informado","Não Informado","Válida",52930,52930,49588,49588,52930
2022,"PR","Privada","Estadual","Fuga ao Tema",1,1,1,1,0
2022,"PR","Privada","Estadual","Válida",4,4,4,4,4
2022,"PR","Privada","Federal","Não Compareceu/Outros",1,0,0,0,0
2022,"PR","Privada","Federal","Válida",1,1,1,1,1
2022,"PR","Privada","Não Informado","Cópia Texto Motivador",3,3,3,3,0
2022,"PR","Privada","Não Informado","Em Branco",4,4,2,2,0
2022,"PR","Privada","Não Informado","Fuga ao Tema",2,2,1,1,0
2022,"PR","Privada","Não Informado","Não Compareceu/Outros",126,0,1,0,0
2022,"PR","Privada","Não Informado","Válida",819,819,790,790,819
2022,"PR","Privada","Privada","Cópia Texto Motivador",18,18,17,17,0
2022,"PR","Privada","Privada","Em Branco",32,32,17,17,0
2022,"PR","Privada","Privada","Fuga ao Tema",12,12,11,11,0
2022,"PR","Privada","Privada","Não Compareceu/Outros",1094,0,14,0,0
2022,"PR","Privada","Privada","Texto Insuficiente",13,13,10,10,0
2022,"PR","Privada","Privada","Válida",9689,9689,9436,9436,9689
2022,"PR","Pública","Estadual","Anulada",19,19,11,11,0
2022,"PR","Pública","Estadual","Cópia Texto Motivador",377,377,329,329,0
2022,"PR","Pública","Estadual","Em Branco",530,530,278,278,0
2022,"PR","Pública","Estadual","Fuga ao Tema",308,308,246,246,0
2022,"PR","Pública","Estadual","Não Atendimento ao Tipo",7,7,5,5,0
2022,"PR","Pública","Estadual","Não Compareceu/Outros",9849,0,60,0,0
2022,"PR","Pública","Estadual","Parte Desconectada",13,13,12,12,0
2022,"PR","Pública","Estadual","Texto Insuficiente",91,91,60,60,0
2022,"PR","Pública","Estadual","Válida",23139,23139,21753,21753,23139
2022,"PR","Pública","Federal","Em Branco",3,3,2,2,0
2022,"PR","Pública","Federal","Fuga ao Tema",3,3,2,2,0
2022,"PR","Pública","Federal","Não Compareceu/Outros",183,0,3,0,0
2022,"PR","Pública","Federal","Válida",1473,1473,1452,1452,1473
2022,"PR","Pública","Municipal","Cópia Texto Motivador",1,1,1,1,0
2022,"PR","Pública","Municipal","Fuga ao Tema",1,1,1,1,0
2022,"PR","Pública","Municipal","Não Compareceu/Outros",24,0,0,0,0
2022,"PR","Pública","Municipal","Parte Desconectada",1,1,1,1,0
2022,"PR","Pública","Municipal","Válida",24,24,18,18,24
2022,"PR","Pública","Não Informado","Anulada",15,15,12,12,0
2022,"PR","Pública","Não Informado","Cópia Texto Motivador",188,188,170,170,0
2022,"PR","Pública","Não Informado","Em Branco",275,275,150,150,0
2022,"PR","Pública","Não Informado","Fuga ao Tema",161,161,122,122,0
2022,"PR","Pública","Não Informado","Não Atendimento ao Tipo",3,3,3,3,0
2022,"PR","Pública","Não Informado","Não Compareceu/Outros",4890,0,18,0,0
2022,"PR","Pública","Não Informado","Parte Desconectada",3,3,3,3,0
2022,"PR","Pública","Não Informado","Texto Insuficiente",43,43,30,30,0
2022,"PR","Pública","Não Informado","Válida",12231,12231,11443,11443,12231
2022,"PR","Pública","Privada","Anulada",2,2,2,2,0
2022,"PR","Pública","Privada","Cópia Texto Motivador",13,13,11,11,0
2022,"PR","Pública","Privada","Em Branco",14,14,9,9,0
2022,"PR","Pública","Privada","Fuga ao Tema",8,8,7,7,0
2022,"PR","Pública","Privada","Não Atendimento ao Tipo",1,1,1,1,0
2022,"PR","Pública","Privada","Não Compareceu/Outros",441,0,1,0,0
2022,"PR","Pública","Privada","Texto Insuficiente",2,2,1,1,0
2022,"PR","Pública","Privada","Válida",2736,2736,2651,2651,2736
2022,"RJ","Não Informado","Não Informado","Anulada",114,114,79,79,0
2022,"RJ","Não Informado","Não Informado","Cópia Texto Motivador",486,486,421,421,0
2022,"RJ","Não Informado","Não Informado","Em Branco",2021,2021,1196,1196,0
2022,"RJ","Não Informado","Não Informado","Fuga ao Tema",1392,1392,1150,1150,0
2022,"RJ","Não Informado","Não Informado","Não Atendimento ao Tipo",45,45,36,36,0
2022,"RJ","Não Informado","Não Informado","Não Compareceu/Outros",51450,0,519,0,0
2022,"RJ","Não Informado","Não Informado","Parte Desconectada",70,70,60,60,0
2022,"RJ","Não Informado","Não Informado","Texto Insuficiente",361,361,260,260,0
2022,"RJ","Não Informado","Não Informado","Válida",101979,101979,96038,96038,101979
2022,"RJ","Privada","Estadual","Não Compareceu/Outros",3,0,1,0,0
2022,"RJ","Privada","Estadual","Texto Insuficiente",1,1,0,0,0
2022,"RJ","Privada","Estadual","Válida",6,6,6,6,6
2022,"RJ","Privada","Federal","Válida",2,2,2,2,2
2022,"RJ","Privada","Não Informado","Cópia Texto Motivador",15,15,15,15,0
2022,"RJ","Privada","Não Informado","Em Branco",37,37,30,30,0
2022,"RJ","Privada","Não Informado","Fuga ao Tema",19,19,16,16,0
2022,"RJ","Privada","Não Informado","Não Compareceu/Outros",259,0,9,0,0
2022,"RJ","Privada","Não Informado","Parte Desconectada",1,1,1,1,0
2022,"RJ","Privada","Não Informado","Texto Insuficiente",3,3,1,1,0
2022,"RJ","Privada","Não Informado","Válida",3333,3333,3260,3260,3333
2022,"RJ","Privada","Privada","Anulada",2,2,2,2,0
2022,"RJ","Privada","Privada","Cópia Texto Motivador",44,44,40,40,0
2022,"RJ","Privada","Privada","Em Branco",112,112,76,76,0
2022,"RJ","Privada","Privada","Fuga ao Tema",37,37,33,33,0
2022,"RJ","Privada","Privada","Não Atendimento ao Tipo",2,2,2,2,0
2022,"RJ","Privada","Privada","Não Compareceu/Outros",832,0,31,0,0
2022,"RJ","Privada","Privada","Texto Insuficiente",30,30,21,21,0
2022,"RJ","Privada","Privada","Válida",20361,20361,20087,20087,20361
2022,"RJ","Pública","Estadual","Anulada",25,25,20,20,0
2022,"RJ","Pública","Estadual","Cópia Texto Motivador",332,332,290,290,0
2022,"RJ","Pública","Estadual","Em Branco",962,962,599,599,0
2022,"RJ","Pública","Estadual","Fuga ao Tema",540,540,443,443,0
2022,"RJ","Pública","Estadual","Não Atendimento ao Tipo",9,9,9,9,0
2022,"RJ","Pública","Estadual","Não Compareceu/Outros",12124,0,61,0,0
2022,"RJ","Pública","Estadual","Parte Desconectada",19,19,14,14,0
2022,"RJ","Pública","Estadual","Texto Insuficiente",167,167,117,117,0
2022,"RJ","Pública","Estadual","Válida",23916,23916,22589,22589,23916
2022,"RJ","Pública","Federal","Cópia Texto Motivador",3,3,3,3,0
2022,"RJ","Pública","Federal","Em Branco",23,23,13,13,0
2022,"RJ","Pública","Federal","Fuga ao Tema",11,11,9,9,0
2022,"RJ","Pública","Federal","Não Compareceu/Outros",421,0,9,0,0
2022,"RJ","Pública","Federal","Texto Insuficiente",8,8,4,4,0
2022,"RJ","Pública","Federal","Válida",4213,4213,4136,4136,4213
2022,"RJ","Pública","Municipal","Cópia Texto Motivador",3,3,3,3,0
2022,"RJ","Pública","Municipal","Em Branco",15,15,9,9,0
2022,"RJ","Pública","Municipal","Fuga ao Tema",10,10,9,9,0
2022,"RJ","Pública","Municipal","Não Compareceu/Outros",317,0,4,0,0
2022,"RJ","Pública","Municipal","Parte Desconectada",1,1,1,1,0
2022,"RJ","Pública","Municipal","Texto Insuficiente",3,3,0,0,0
2022,"RJ","Pública","Municipal","Válida",476,476,450,450,476
2022,"RJ","Pública","Não Informado","Anulada",9,9,8,8,0
2022,"RJ","Pública","Não Informado","Cópia Texto Motivador",172,172,153,153,0
2022,"RJ","Pública","Não Informado","Em Branco",486,486,290,290,0
2022,"RJ","Pública","Não Informado","Fuga ao Tema",299,299,237,237,0
2022,"RJ","Pública","Não Informado","Não Atendimento ao Tipo",4,4,4,4,0
2022,"RJ","Pública","Não Informado","Não Compareceu/Outros",5353,0,34,0,0
2022,"RJ","Pública","Não Informado","Parte Desconectada",11,11,8,8,0
2022,"RJ","Pública","Não Informado","Texto Insuficiente",85,85,67,67,0
2022,"RJ","Pública","Não Informado","Válida",14409,14409,13596,13596,14409
2022,"RJ","Pública","Privada","Cópia Texto Motivador",17,17,14,14,0
2022,"RJ","Pública","Privada","Em Branco",31,31,16,16,0
2022,"RJ","Pública","Privada","Fuga ao Tema",12,12,12,12,0
2022,"RJ","Pública","Privada","Não Compareceu/Outros",399,0,2,0,0
2022,"RJ","Pública","Privada","Parte Desconectada",1,1,1,1,0
2022,"RJ","Pública","Privada","Texto Insuficiente",6,6,4,4,0
2022,"RJ","Pública","Privada","Válida",2981,2981,2894,2894,2981
2022,"RN","Não Informado","Não Informado","Anulada",76,76,67,67,0
2022,"RN","Não Informado","Não Informado","Cópia Texto Motivador",332,332,310,310,0
2022,"RN","Não Informado","Não Informado","Em Branco",882,882,583,583,0
2022,"RN","Não Informado","Não Informado","Fuga ao Tema",559,559,501,501,0
2022,"RN","Não Informado","Não Informado","Não Atendimento ao Tipo",19,19,18,18,0
2022,"RN","Não Informado","Não Informado","Não Compareceu/Outros",18873,0,171,0,0
2022,"RN","Não Informado","Não Informado","Parte Desconectada",37,37,30,30,0
2022,"RN","Não Informado","Não Informado","Texto Insuficiente",137,137,94,94,0
2022,"RN","Não Informado","Não Informado","Válida",42522,42522,40537,40537,42522
2022,"RN","Privada","Estadual","Válida",2,2,2,2,2
2022,"RN","Privada","Federal","Válida",7,7,7,7,7
2022,"RN","Privada","Não Informado","Cópia Texto Motivador",6,6,5,5,0
2022,"RN","Privada","Não Informado","Em Branco",4,4,2,2,0
2022,"RN","Privada","Não Informado","Fuga ao Tema",1,1,1,1,0
2022,"RN","Privada","Não Informado","Não Compareceu/Outros",23,0,0,0,0
2022,"RN","Privada","Não Informado","Válida",472,472,468,468,472
2022,"RN","Privada","Privada","Cópia Texto Motivador",19,19,19,19,0
2022,"RN","Privada","Privada","Em Branco",20,20,13,13,0
2022,"RN","Privada","Privada","Fuga ao Tema",4,4,3,3,0
2022,"RN","Privada","Privada","Não Compareceu/Outros",69,0,2,0,0
2022,"RN","Privada","Privada","Texto Insuficiente",3,3,2,2,0
2022,"RN","Privada","Privada","Válida",3603,3603,3554,3554,3603
2022,"RN","Pública","Estadual","Anulada",18,18,17,17,0
2022,"RN","Pública","Estadual","Cópia Texto Motivador",137,137,123,123,0
2022,"RN","Pública","Estadual","Em Branco",277,277,196,196,0
2022,"RN","Pública","Estadual","Fuga ao Tema",161,161,137,137,0
2022,"RN","Pública","Estadual","Não Atendimento ao Tipo",5,5,5,5,0
2022,"RN","Pública","Estadual","Não Compareceu/Outros",2224,0,19,0,0
2022,"RN","Pública","Estadual","Parte Desconectada",4,4,4,4,0
2022,"RN","Pública","Estadual","Texto Insuficiente",60,60,43,43,0
2022,"RN","Pública","Estadual","Válida",7103,7103,6829,6829,7103
2022,"RN","Pública","Federal","Anulada",5,5,5,5,0
2022,"RN","Pública","Federal","Cópia Texto Motivador",3,3,3,3,0
2022,"RN","Pública","Federal","Em Branco",17,17,12,12,0
2022,"RN","Pública","Federal","Fuga ao Tema",3,3,2,2,0
2022,"RN","Pública","Federal","Não Compareceu/Outros",165,0,6,0,0
2022,"RN","Pública","Federal","Texto Insuficiente",3,3,2,2,0
2022,"RN","Pública","Federal","Válida",2711,2711,2673,2673,2711
2022,"RN","Pública","Municipal","Não Compareceu/Outros",5,0,0,0,0
2022,"RN","Pública","Municipal","Válida",12,12,12,12,12
2022,"RN","Pública","Não Informado","Anulada",9,9,8,8,0
2022,"RN","Pública","Não Informado","Cópia Texto Motivador",83,83,73,73,0
2022,"RN","Pública","Não Informado","Em Branco",189,189,134,134,0
2022,"RN","Pública","Não Informado","Fuga ao Tema",96,96,78,78,0
2022,"RN","Pública","Não Informado","Não Atendimento ao Tipo",1,1,1,1,0
2022,"RN","Pública","Não Informado","Não Compareceu/Outros",1377,0,12,0,0
2022,"RN","Pública","Não Informado","Parte Desconectada",9,9,7,7,0
2022,"RN","Pública","Não Informado","Texto Insuficiente",32,32,28,28,0
2022,"RN","Pública","Não Informado","Válida",5206,5206,5009,5009,5206
2022,"RN","Pública","Privada","Cópia Texto Motivador",5,5,4,4,0
2022,"RN","Pública","Privada","Em Branco",1,1,1,1,0
2022,"RN","Pública","Privada","Fuga ao Tema",2,2,1,1,0
2022,"RN","Pública","Privada","Não Compareceu/Outros",49,0,1,0,0
2022,"RN","Pública","Privada","Válida",407,407,394,394,407
2022,"RO","Não Informado","Não Informado","Anulada",8,8,6,6,0
2022,"RO","Não Informado","Não Informado","Cópia Texto Motivador",170,170,152,152,0
2022,"RO","Não Informado","Não Informado","Em Branco",365,365,227,227,0
2022,"RO","Não Informado","Não Informado","Fuga ao Tema",178,178,144,144,0
2022,"RO","Não Informado","Não Informado","Não Atendimento ao Tipo",6,6,5,5,0
2022,"RO","Não Informado","Não Informado","Não Compareceu/Outros",6698,0,84,0,0
2022,"RO","Não Informado","Não Informado","Parte Desconectada",10,10,9,9,0
2022,"RO","Não Informado","Não Informado","Texto Insuficiente",44,44,32,32,0
2022,"RO","Não Informado","Não Informado","Válida",11245,11245,10499,10499,11245
2022,"RO","Privada","Estadual","Válida",1,1,1,1,1
2022,"RO","Privada","Federal","Válida",1,1,0,0,1
2022,"RO","Privada","Não Informado","Em Branco",2,2,1,1,0
2022,"RO","Privada","Não Informado","Fuga ao Tema",1,1,0,0,0
2022,"RO","Privada","Não Informado","Não Compareceu/Outros",12,0,0,0,0
2022,"RO","Privada","Não Informado","Válida",71,71,68,68,71
2022,"RO","Privada","Privada","Cópia Texto Motivador",1,1,1,1,0
2022,"RO","Privada","Privada","Em Branco",2,2,2,2,0
2022,"RO","Privada","Privada","Não Compareceu/Outros",36,0,1,0,0
2022,"RO","Privada","Privada","Texto Insuficiente",1,1,1,1,0
2022,"RO","Privada","Privada","Válida",496,496,485,485,496
2022,"RO","Pública","Estadual","Anulada",5,5,4,4,0
2022,"RO","Pública","Estadual","Cópia Texto Motivador",151,151,130,130,0
2022,"RO","Pública","Estadual","Em Branco",177,177,110,110,0
2022,"RO","Pública","Estadual","Fuga ao Tema",94,94,67,67,0
2022,"RO","Pública","Estadual","Não Atendimento ao Tipo",1,1,1,1,0
2022,"RO","Pública","Estadual","Não Compareceu/Outros",2895,0,23,0,0
2022,"RO","Pública","Estadual","Parte Desconectada",5,5,5,5,0
2022,"RO","Pública","Estadual","Texto Insuficiente",24,24,15,15,0
2022,"RO","Pública","Estadual","Válida",4662,4662,4368,4368,4662
2022,"RO","Pública","Federal","Cópia Texto Motivador",4,4,3,3,0
2022,"RO","Pública","Federal","Em Branco",17,17,15,15,0
2022,"RO","Pública","Federal","Fuga ao Tema",1,1,1,1,0
2022,"RO","Pública","Federal","Não Compareceu/Outros",87,0,1,0,0
2022,"RO","Pública","Federal","Parte Desconectada",1,1,1,1,0
2022,"RO","Pública","Federal","Texto Insuficiente",4,4,1,1,0
2022,"RO","Pública","Federal","Válida",670,670,650,650,670
2022,"RO","Pública","Municipal","Em Branco",1,1,0,0,0
2022,"RO","Pública","Municipal","Não Compareceu/Outros",15,0,0,0,0
2022,"RO","Pública","Municipal","Válida",6,6,6,6,6
2022,"RO","Pública","Não Informado","Anulada",4,4,3,3,0
2022,"RO","Pública","Não Informado","Cópia Texto Motivador",62,62,48,48,0
2022,"RO","Pública","Não Informado","Em Branco",84,84,55,55,0
2022,"RO","Pública","Não Informado","Fuga ao Tema",38,38,24,24,0
2022,"RO","Pública","Não Informado","Não Atendimento ao Tipo",1,1,1,1,0
