"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","numero_pessoas","porcentagem"
2021,"RO","Privada","Privada","Texto Insuficiente",2,6e-05
2021,"RO","Privada","Privada","Válida",417,0.0123
2021,"RO","Pública","Estadual","Anulada",2,6e-05
2021,"RO","Pública","Estadual","Cópia Texto Motivador",35,0.00103
2021,"RO","Pública","Estadual","Em Branco",146,0.00431
2021,"RO","Pública","Estadual","Fuga ao Tema",78,0.0023
2021,"RO","Pública","Estadual","Não Atendimento ao Tipo",5,0.00015
2021,"RO","Pública","Estadual","Não Compareceu/Outros",2120,0.06254
2021,"RO","Pública","Estadual","Parte Desconectada",13,0.00038
2021,"RO","Pública","Estadual","Texto Insuficiente",20,0.00059
2021,"RO","Pública","Estadual","Válida",3602,0.10626
2021,"RO","Pública","Federal","Anulada",1,3e-05
2021,"RO","Pública","Federal","Cópia Texto Motivador",2,6e-05
2021,"RO","Pública","Federal","Em Branco",14,0.00041
2021,"RO","Pública","Federal","Fuga ao Tema",3,9e-05
2021,"RO","Pública","Federal","Não Compareceu/Outros",121,0.00357
2021,"RO","Pública","Federal","Texto Insuficiente",2,6e-05
2021,"RO","Pública","Federal","Válida",728,0.02148
2021,"RO","Pública","Municipal","Fuga ao Tema",1,3e-05
2021,"RO","Pública","Municipal","Não Compareceu/Outros",16,0.00047
2021,"RO","Pública","Municipal","Texto Insuficiente",1,3e-05
2021,"RO","Pública","Municipal","Válida",9,0.00027
2021,"RO","Pública","Não Informado","Anulada",6,0.00018
2021,"RO","Pública","Não Informado","Cópia Texto Motivador",8,0.00024
2021,"RO","Pública","Não Informado","Em Branco",60,0.00177
2021,"RO","Pública","Não Informado","Fuga ao Tema",39,0.00115
2021,"RO","Pública","Não Informado","Não Atendimento ao Tipo",1,3e-05
2021,"RO","Pública","Não Informado","Não Compareceu/Outros",1020,0.03009
2021,"RO","Pública","Não Informado","Parte Desconectada",1,3e-05
2021,"RO","Pública","Não Informado","Texto Insuficiente",7,0.00021
2021,"RO","Pública","Não Informado","Válida",2122,0.0626
2021,"RO","Pública","Privada","Em Branco",1,3e-05
2021,"RO","Pública","Privada","Não Compareceu/Outros",19,0.00056
2021,"RO","Pública","Privada","Válida",280,0.00826
2021,"RR","Não Informado","Não Informado","Anulada",2,6e-05
2021,"RR","Não Informado","Não Informado","Cópia Texto Motivador",18,0.00053
2021,"RR","Não Informado","Não Informado","Em Branco",86,0.00254
2021,"RR","Não Informado","Não Informado","Fuga ao Tema",45,0.00133
2021,"RR","Não Informado","Não Informado","Não Atendimento ao Tipo",7,0.00021
2021,"RR","Não Informado","Não Informado","Não Compareceu/Outros",2109,0.06222
2021,"RR","Não Informado","Não Informado","Parte Desconectada",8,0.00024
2021,"RR","Não Informado","Não Informado","Texto Insuficiente",7,0.00021
2021,"RR","Não Informado","Não Informado","Válida",3341,0.09856
2021,"RR","Privada","Não Informado","Não Compareceu/Outros",2,6e-05
2021,"RR","Privada","Não Informado","Válida",16,0.00047
2021,"RR","Privada","Privada","Cópia Texto Motivador",1,3e-05
2021,"RR","Privada","Privada","Em Branco",3,9e-05
2021,"RR","Privada","Privada","Não Compareceu/Outros",5,0.00015
2021,"RR","Privada","Privada","Texto Insuficiente",1,3e-05
2021,"RR","Privada","Privada","Válida",137,0.00404
2021,"RR","Pública","Estadual","Cópia Texto Motivador",6,0.00018
2021,"RR","Pública","Estadual","Em Branco",42,0.00124
2021,"RR","Pública","Estadual","Fuga ao Tema",16,0.00047
2021,"RR","Pública","Estadual","Não Atendimento ao Tipo",1,3e-05
2021,"RR","Pública","Estadual","Não Compareceu/Outros",402,0.01186
2021,"RR","Pública","Estadual","Parte Desconectada",2,6e-05
2021,"RR","Pública","Estadual","Texto Insuficiente",8,0.00024
2021,"RR","Pública","Estadual","Válida",818,0.02413
2021,"RR","Pública","Federal","Anulada",1,3e-05
2021,"RR","Pública","Federal","Em Branco",3,9e-05
2021,"RR","Pública","Federal","Fuga ao Tema",2,6e-05
2021,"RR","Pública","Federal","Não Compareceu/Outros",58,0.00171
2021,"RR","Pública","Federal","Parte Desconectada",1,3e-05
2021,"RR","Pública","Federal","Texto Insuficiente",1,3e-05
2021,"RR","Pública","Federal","Válida",197,0.00581
2021,"RR","Pública","Não Informado","Anulada",2,6e-05
2021,"RR","Pública","Não Informado","Em Branco",8,0.00024
2021,"RR","Pública","Não Informado","Fuga ao Tema",8,0.00024
2021,"RR","Pública","Não Informado","Não Atendimento ao Tipo",1,3e-05
2021,"RR","Pública","Não Informado","Não Compareceu/Outros",205,0.00605
2021,"RR","Pública","Não Informado","Parte Desconectada",3,9e-05
2021,"RR","Pública","Não Informado","Texto Insuficiente",4,0.00012
2021,"RR","Pública","Não Informado","Válida",398,0.01174
2021,"RR","Pública","Privada","Em Branco",1,3e-05
2021,"RR","Pública","Privada","Não Compareceu/Outros",10,0.00029
2021,"RR","Pública","Privada","Válida",70,0.00206
2021,"RS","Não Informado","Não Informado","Anulada",82,0.00242
2021,"RS","Não Informado","Não Informado","Cópia Texto Motivador",46,0.00136
2021,"RS","Não Informado","Não Informado","Em Branco",1180,0.03481
2021,"RS","Não Informado","Não Informado","Fuga ao Tema",492,0.01451
2021,"RS","Não Informado","Não Informado","Não Atendimento ao Tipo",111,0.00327
2021,"RS","Não Informado","Não Informado","Não Compareceu/Outros",33743,0.99542
2021,"RS","Não Informado","Não Informado","Parte Desconectada",66,0.00195
2021,"RS","Não Informado","Não Informado","Texto Insuficiente",123,0.00363
2021,"RS","Não Informado","Não Informado","Válida",65057,1.91918
2021,"RS","Privada","Estadual","Válida",3,9e-05
2021,"RS","Privada","Federal","Válida",1,3e-05
2021,"RS","Privada","Não Informado","Anulada",1,3e-05
2021,"RS","Privada","Não Informado","Em Branco",8,0.00024
2021,"RS","Privada","Não Informado","Fuga ao Tema",2,6e-05
2021,"RS","Privada","Não Informado","Não Compareceu/Outros",56,0.00165
2021,"RS","Privada","Não Informado","Válida",784,0.02313
2021,"RS","Privada","Privada","Anulada",3,9e-05
2021,"RS","Privada","Privada","Em Branco",48,0.00142
2021,"RS","Privada","Privada","Fuga ao Tema",3,9e-05
2021,"RS","Privada","Privada","Não Compareceu/Outros",309,0.00912
2021,"RS","Privada","Privada","Parte Desconectada",2,6e-05
2021,"RS","Privada","Privada","Texto Insuficiente",4,0.00012
2021,"RS","Privada","Privada","Válida",6328,0.18668
2021,"RS","Pública","Estadual","Anulada",8,0.00024
2021,"RS","Pública","Estadual","Cópia Texto Motivador",27,8e-04
2021,"RS","Pública","Estadual","Em Branco",450,0.01327
2021,"RS","Pública","Estadual","Fuga ao Tema",163,0.00481
2021,"RS","Pública","Estadual","Não Atendimento ao Tipo",16,0.00047
2021,"RS","Pública","Estadual","Não Compareceu/Outros",5240,0.15458
2021,"RS","Pública","Estadual","Parte Desconectada",12,0.00035
2021,"RS","Pública","Estadual","Texto Insuficiente",51,0.0015
2021,"RS","Pública","Estadual","Válida",17493,0.51604
2021,"RS","Pública","Federal","Anulada",2,6e-05
2021,"RS","Pública","Federal","Em Branco",27,8e-04
2021,"RS","Pública","Federal","Fuga ao Tema",4,0.00012
2021,"RS","Pública","Federal","Não Compareceu/Outros",417,0.0123
2021,"RS","Pública","Federal","Texto Insuficiente",6,0.00018
2021,"RS","Pública","Federal","Válida",2415,0.07124
2021,"RS","Pública","Municipal","Em Branco",13,0.00038
2021,"RS","Pública","Municipal","Fuga ao Tema",3,9e-05
2021,"RS","Pública","Municipal","Não Compareceu/Outros",95,0.0028
2021,"RS","Pública","Municipal","Válida",235,0.00693
2021,"RS","Pública","Não Informado","Anulada",10,0.00029
2021,"RS","Pública","Não Informado","Cópia Texto Motivador",19,0.00056
2021,"RS","Pública","Não Informado","Em Branco",195,0.00575
2021,"RS","Pública","Não Informado","Fuga ao Tema",91,0.00268
2021,"RS","Pública","Não Informado","Não Atendimento ao Tipo",9,0.00027
2021,"RS","Pública","Não Informado","Não Compareceu/Outros",2752,0.08118
2021,"RS","Pública","Não Informado","Parte Desconectada",3,9e-05
2021,"RS","Pública","Não Informado","Texto Insuficiente",22,0.00065
2021,"RS","Pública","Não Informado","Válida",9837,0.29019
2021,"RS","Pública","Privada","Cópia Texto Motivador",1,3e-05
2021,"RS","Pública","Privada","Em Branco",29,0.00086
2021,"RS","Pública","Privada","Fuga ao Tema",5,0.00015
2021,"RS","Pública","Privada","Não Compareceu/Outros",182,0.00537
2021,"RS","Pública","Privada","Texto Insuficiente",2,6e-05
2021,"RS","Pública","Privada","Válida",2198,0.06484
2021,"SC","Não Informado","Não Informado","Anulada",29,0.00086
2021,"SC","Não Informado","Não Informado","Cópia Texto Motivador",22,0.00065
2021,"SC","Não Informado","Não Informado","Em Branco",576,0.01699
2021,"SC","Não Informado","Não Informado","Fuga ao Tema",196,0.00578
2021,"SC","Não Informado","Não Informado","Não Atendimento ao Tipo",40,0.00118
2021,"SC","Não Informado","Não Informado","Não Compareceu/Outros",14991,0.44223
2021,"SC","Não Informado","Não Informado","Parte Desconectada",10,0.00029
2021,"SC","Não Informado","Não Informado","Texto Insuficiente",48,0.00142
2021,"SC","Não Informado","Não Informado","Válida",29988,0.88465
2021,"SC","Privada","Estadual","Não Compareceu/Outros",1,3e-05
2021,"SC","Privada","Estadual","Válida",2,6e-05
2021,"SC","Privada","Municipal","Não Compareceu/Outros",2,6e-05
2021,"SC","Privada","Municipal","Válida",2,6e-05
2021,"SC","Privada","Não Informado","Em Branco",4,0.00012
2021,"SC","Privada","Não Informado","Não Compareceu/Outros",49,0.00145
2021,"SC","Privada","Não Informado","Texto Insuficiente",1,3e-05
2021,"SC","Privada","Não Informado","Válida",425,0.01254
2021,"SC","Privada","Privada","Anulada",2,6e-05
2021,"SC","Privada","Privada","Cópia Texto Motivador",1,3e-05
2021,"SC","Privada","Privada","Em Branco",37,0.00109
2021,"SC","Privada","Privada","Fuga ao Tema",6,0.00018
2021,"SC","Privada","Privada","Não Compareceu/Outros",424,0.01251
2021,"SC","Privada","Privada","Texto Insuficiente",4,0.00012
2021,"SC","Privada","Privada","Válida",4848,0.14302
2021,"SC","Pública","Estadual","Anulada",14,0.00041
2021,"SC","Pública","Estadual","Cópia Texto Motivador",19,0.00056
2021,"SC","Pública","Estadual","Em Branco",264,0.00779
2021,"SC","Pública","Estadual","Fuga ao Tema",80,0.00236
2021,"SC","Pública","Estadual","Não Atendimento ao Tipo",6,0.00018
2021,"SC","Pública","Estadual","Não Compareceu/Outros",4436,0.13086
2021,"SC","Pública","Estadual","Parte Desconectada",7,0.00021
2021,"SC","Pública","Estadual","Texto Insuficiente",27,8e-04
2021,"SC","Pública","Estadual","Válida",11487,0.33887
2021,"SC","Pública","Federal","Cópia Texto Motivador",1,3e-05
2021,"SC","Pública","Federal","Em Branco",24,0.00071
2021,"SC","Pública","Federal","Fuga ao Tema",2,6e-05
2021,"SC","Pública","Federal","Não Compareceu/Outros",312,0.0092
2021,"SC","Pública","Federal","Texto Insuficiente",1,3e-05
2021,"SC","Pública","Federal","Válida",2134,0.06295
2021,"SC","Pública","Municipal","Em Branco",1,3e-05
2021,"SC","Pública","Municipal","Fuga ao Tema",1,3e-05
2021,"SC","Pública","Municipal","Não Compareceu/Outros",37,0.00109
2021,"SC","Pública","Municipal","Válida",58,0.00171
2021,"SC","Pública","Não Informado","Anulada",5,0.00015
2021,"SC","Pública","Não Informado","Cópia Texto Motivador",8,0.00024
2021,"SC","Pública","Não Informado","Em Branco",123,0.00363
2021,"SC","Pública","Não Informado","Fuga ao Tema",50,0.00147
2021,"SC","Pública","Não Informado","Não Atendimento ao Tipo",4,0.00012
2021,"SC","Pública","Não Informado","Não Compareceu/Outros",1985,0.05856
2021,"SC","Pública","Não Informado","Parte Desconectada",5,0.00015
2021,"SC","Pública","Não Informado","Texto Insuficiente",12,0.00035
2021,"SC","Pública","Não Informado","Válida",5453,0.16086
2021,"SC","Pública","Privada","Anulada",1,3e-05
2021,"SC","Pública","Privada","Cópia Texto Motivador",1,3e-05
2021,"SC","Pública","Privada","Em Branco",17,5e-04
2021,"SC","Pública","Privada","Fuga ao Tema",5,0.00015
2021,"SC","Pública","Privada","Não Compareceu/Outros",254,0.00749
2021,"SC","Pública","Privada","Texto Insuficiente",2,6e-05
2021,"SC","Pública","Privada","Válida",2221,0.06552
2021,"SE","Não Informado","Não Informado","Anulada",25,0.00074
2021,"SE","Não Informado","Não Informado","Cópia Texto Motivador",94,0.00277
2021,"SE","Não Informado","Não Informado","Em Branco",454,0.01339
2021,"SE","Não Informado","Não Informado","Fuga ao Tema",302,0.00891
2021,"SE","Não Informado","Não Informado","Não Atendimento ao Tipo",23,0.00068
2021,"SE","Não Informado","Não Informado","Não Compareceu/Outros",11998,0.35394
2021,"SE","Não Informado","Não Informado","Parte Desconectada",38,0.00112
2021,"SE","Não Informado","Não Informado","Texto Insuficiente",64,0.00189
2021,"SE","Não Informado","Não Informado","Válida",26429,0.77966
2021,"SE","Privada","Não Informado","Cópia Texto Motivador",2,6e-05
2021,"SE","Privada","Não Informado","Em Branco",4,0.00012
2021,"SE","Privada","Não Informado","Não Compareceu/Outros",16,0.00047
2021,"SE","Privada","Não Informado","Texto Insuficiente",1,3e-05
2021,"SE","Privada","Não Informado","Válida",497,0.01466
2021,"SE","Privada","Privada","Anulada",1,3e-05
2021,"SE","Privada","Privada","Cópia Texto Motivador",5,0.00015
2021,"SE","Privada","Privada","Em Branco",23,0.00068
2021,"SE","Privada","Privada","Fuga ao Tema",2,6e-05
2021,"SE","Privada","Privada","Não Compareceu/Outros",63,0.00186
2021,"SE","Privada","Privada","Parte Desconectada",1,3e-05
2021,"SE","Privada","Privada","Texto Insuficiente",6,0.00018
2021,"SE","Privada","Privada","Válida",2411,0.07112
2021,"SE","Pública","Estadual","Anulada",4,0.00012
2021,"SE","Pública","Estadual","Cópia Texto Motivador",30,0.00088
2021,"SE","Pública","Estadual","Em Branco",112,0.0033
2021,"SE","Pública","Estadual","Fuga ao Tema",80,0.00236
2021,"SE","Pública","Estadual","Não Atendimento ao Tipo",2,6e-05
2021,"SE","Pública","Estadual","Não Compareceu/Outros",1420,0.04189
2021,"SE","Pública","Estadual","Parte Desconectada",7,0.00021
2021,"SE","Pública","Estadual","Texto Insuficiente",23,0.00068
2021,"SE","Pública","Estadual","Válida",3944,0.11635
2021,"SE","Pública","Federal","Cópia Texto Motivador",1,3e-05
2021,"SE","Pública","Federal","Em Branco",4,0.00012
2021,"SE","Pública","Federal","Não Compareceu/Outros",29,0.00086
2021,"SE","Pública","Federal","Válida",324,0.00956
2021,"SE","Pública","Municipal","Não Compareceu/Outros",7,0.00021
2021,"SE","Pública","Municipal","Válida",3,9e-05
2021,"SE","Pública","Não Informado","Anulada",2,6e-05
2021,"SE","Pública","Não Informado","Cópia Texto Motivador",29,0.00086
2021,"SE","Pública","Não Informado","Em Branco",106,0.00313
2021,"SE","Pública","Não Informado","Fuga ao Tema",69,0.00204
2021,"SE","Pública","Não Informado","Não Atendimento ao Tipo",3,9e-05
2021,"SE","Pública","Não Informado","Não Compareceu/Outros",944,0.02785
2021,"SE","Pública","Não Informado","Parte Desconectada",4,0.00012
2021,"SE","Pública","Não Informado","Texto Insuficiente",13,0.00038
2021,"SE","Pública","Não Informado","Válida",3925,0.11579
2021,"SE","Pública","Privada","Cópia Texto Motivador",2,6e-05
2021,"SE","Pública","Privada","Fuga ao Tema",2,6e-05
2021,"SE","Pública","Privada","Não Compareceu/Outros",9,0.00027
2021,"SE","Pública","Privada","Válida",239,0.00705
2021,"SP","Não Informado","Não Informado","Anulada",210,0.00619
2021,"SP","Não Informado","Não Informado","Cópia Texto Motivador",177,0.00522
2021,"SP","Não Informado","Não Informado","Em Branco",2392,0.07056
2021,"SP","Não Informado","Não Informado","Fuga ao Tema",1440,0.04248
2021,"SP","Não Informado","Não Informado","Não Atendimento ao Tipo",336,0.00991
2021,"SP","Não Informado","Não Informado","Não Compareceu/Outros",107619,3.17476
2021,"SP","Não Informado","Não Informado","Parte Desconectada",167,0.00493
2021,"SP","Não Informado","Não Informado","Texto Insuficiente",318,0.00938
2021,"SP","Não Informado","Não Informado","Válida",212015,6.25444
2021,"SP","Privada","Estadual","Fuga ao Tema",1,3e-05
2021,"SP","Privada","Estadual","Não Compareceu/Outros",1,3e-05
2021,"SP","Privada","Estadual","Válida",13,0.00038
2021,"SP","Privada","Municipal","Não Compareceu/Outros",2,6e-05
2021,"SP","Privada","Municipal","Válida",20,0.00059
2021,"SP","Privada","Não Informado","Anulada",2,6e-05
2021,"SP","Privada","Não Informado","Cópia Texto Motivador",5,0.00015
2021,"SP","Privada","Não Informado","Em Branco",25,0.00074
2021,"SP","Privada","Não Informado","Fuga ao Tema",12,0.00035
2021,"SP","Privada","Não Informado","Não Compareceu/Outros",449,0.01325
2021,"SP","Privada","Não Informado","Texto Insuficiente",5,0.00015
2021,"SP","Privada","Não Informado","Válida",5422,0.15995
2021,"SP","Privada","Privada","Anulada",13,0.00038
2021,"SP","Privada","Privada","Cópia Texto Motivador",15,0.00044
2021,"SP","Privada","Privada","Em Branco",166,0.0049
2021,"SP","Privada","Privada","Fuga ao Tema",51,0.0015
2021,"SP","Privada","Privada","Não Atendimento ao Tipo",4,0.00012
2021,"SP","Privada","Privada","Não Compareceu/Outros",2613,0.07708
2021,"SP","Privada","Privada","Parte Desconectada",1,3e-05
2021,"SP","Privada","Privada","Texto Insuficiente",24,0.00071
2021,"SP","Privada","Privada","Válida",43088,1.2711
2021,"SP","Pública","Estadual","Anulada",40,0.00118
2021,"SP","Pública","Estadual","Cópia Texto Motivador",98,0.00289
2021,"SP","Pública","Estadual","Em Branco",1002,0.02956
2021,"SP","Pública","Estadual","Fuga ao Tema",490,0.01445
2021,"SP","Pública","Estadual","Não Atendimento ao Tipo",29,0.00086
2021,"SP","Pública","Estadual","Não Compareceu/Outros",17733,0.52312
2021,"SP","Pública","Estadual","Parte Desconectada",45,0.00133
2021,"SP","Pública","Estadual","Texto Insuficiente",150,0.00442
2021,"SP","Pública","Estadual","Válida",58021,1.71162
2021,"SP","Pública","Federal","Em Branco",17,5e-04
2021,"SP","Pública","Federal","Fuga ao Tema",4,0.00012
2021,"SP","Pública","Federal","Não Compareceu/Outros",216,0.00637
2021,"SP","Pública","Federal","Parte Desconectada",1,3e-05
2021,"SP","Pública","Federal","Texto Insuficiente",2,6e-05
2021,"SP","Pública","Federal","Válida",1890,0.05575
2021,"SP","Pública","Municipal","Cópia Texto Motivador",3,9e-05
2021,"SP","Pública","Municipal","Em Branco",32,0.00094
2021,"SP","Pública","Municipal","Fuga ao Tema",14,0.00041
2021,"SP","Pública","Municipal","Não Atendimento ao Tipo",1,3e-05
2021,"SP","Pública","Municipal","Não Compareceu/Outros",619,0.01826
2021,"SP","Pública","Municipal","Texto Insuficiente",3,9e-05
2021,"SP","Pública","Municipal","Válida",2254,0.06649
2021,"SP","Pública","Não Informado","Anulada",24,0.00071
2021,"SP","Pública","Não Informado","Cópia Texto Motivador",46,0.00136
2021,"SP","Pública","Não Informado","Em Branco",491,0.01448
2021,"SP","Pública","Não Informado","Fuga ao Tema",264,0.00779
2021,"SP","Pública","Não Informado","Não Atendimento ao Tipo",22,0.00065
2021,"SP","Pública","Não Informado","Não Compareceu/Outros",9110,0.26874
2021,"SP","Pública","Não Informado","Parte Desconectada",13,0.00038
2021,"SP","Pública","Não Informado","Texto Insuficiente",74,0.00218
2021,"SP","Pública","Não Informado","Válida",29314,0.86476
2021,"SP","Pública","Privada","Anulada",4,0.00012
2021,"SP","Pública","Privada","Cópia Texto Motivador",5,0.00015
2021,"SP","Pública","Privada","Em Branco",51,0.0015
2021,"SP","Pública","Privada","Fuga ao Tema",22,0.00065
2021,"SP","Pública","Privada","Não Atendimento ao Tipo",3,9e-05
2021,"SP","Pública","Privada","Não Compareceu/Outros",678,0.02
2021,"SP","Pública","Privada","Parte Desconectada",1,3e-05
2021,"SP","Pública","Privada","Texto Insuficiente",9,0.00027
2021,"SP","Pública","Privada","Válida",10553,0.31131
2021,"TO","Não Informado","Não Informado","Anulada",9,0.00027
2021,"TO","Não Informado","Não Informado","Cópia Texto Motivador",44,0.0013
2021,"TO","Não Informado","Não Informado","Em Branco",221,0.00652
2021,"TO","Não Informado","Não Informado","Fuga ao Tema",189,0.00558
2021,"TO","Não Informado","Não Informado","Não Atendimento ao Tipo",13,0.00038
2021,"TO","Não Informado","Não Informado","Não Compareceu/Outros",6979,0.20588
2021,"TO","Não Informado","Não Informado","Parte Desconectada",24,0.00071
2021,"TO","Não Informado","Não Informado","Texto Insuficiente",26,0.00077
2021,"TO","Não Informado","Não Informado","Válida",12844,0.3789
2021,"TO","Privada","Estadual","Válida",5,0.00015
2021,"TO","Privada","Não Informado","Em Branco",1,3e-05
2021,"TO","Privada","Não Informado","Não Compareceu/Outros",8,0.00024
2021,"TO","Privada","Não Informado","Válida",104,0.00307
2021,"TO","Privada","Privada","Em Branco",5,0.00015
2021,"TO","Privada","Privada","Não Compareceu/Outros",35,0.00103
2021,"TO","Privada","Privada","Válida",553,0.01631
2021,"TO","Pública","Estadual","Anulada",3,9e-05
2021,"TO","Pública","Estadual","Cópia Texto Motivador",22,0.00065
2021,"TO","Pública","Estadual","Em Branco",70,0.00206
2021,"TO","Pública","Estadual","Fuga ao Tema",56,0.00165
2021,"TO","Pública","Estadual","Não Atendimento ao Tipo",3,9e-05
2021,"TO","Pública","Estadual","Não Compareceu/Outros",1597,0.04711
2021,"TO","Pública","Estadual","Parte Desconectada",5,0.00015
2021,"TO","Pública","Estadual","Texto Insuficiente",10,0.00029
2021,"TO","Pública","Estadual","Válida",3221,0.09502
2021,"TO","Pública","Federal","Em Branco",3,9e-05
2021,"TO","Pública","Federal","Fuga ao Tema",2,6e-05
2021,"TO","Pública","Federal","Não Compareceu/Outros",54,0.00159
2021,"TO","Pública","Federal","Válida",504,0.01487
2021,"TO","Pública","Municipal","Não Compareceu/Outros",8,0.00024
2021,"TO","Pública","Municipal","Válida",9,0.00027
2021,"TO","Pública","Não Informado","Anulada",1,3e-05
2021,"TO","Pública","Não Informado","Cópia Texto Motivador",22,0.00065
2021,"TO","Pública","Não Informado","Em Branco",53,0.00156
2021,"TO","Pública","Não Informado","Fuga ao Tema",35,0.00103
2021,"TO","Pública","Não Informado","Não Atendimento ao Tipo",3,9e-05
2021,"TO","Pública","Não Informado","Não Compareceu/Outros",980,0.02891
2021,"TO","Pública","Não Informado","Parte Desconectada",3,9e-05
2021,"TO","Pública","Não Informado","Texto Insuficiente",5,0.00015
2021,"TO","Pública","Não Informado","Válida",2877,0.08487
2021,"TO","Pública","Privada","Em Branco",1,3e-05
2021,"TO","Pública","Privada","Não Compareceu/Outros",23,0.00068
2021,"TO","Pública","Privada","Válida",243,0.00717
2022,"AC","Não Informado","Não Informado","Anulada",13,0.00037
2022,"AC","Não Informado","Não Informado","Cópia Texto Motivador",126,0.00362
2022,"AC","Não Informado","Não Informado","Em Branco",161,0.00463
2022,"AC","Não Informado","Não Informado","Fuga ao Tema",148,0.00426
2022,"AC","Não Informado","Não Informado","Não Atendimento ao Tipo",9,0.00026
2022,"AC","Não Informado","Não Informado","Não Compareceu/Outros",5593,0.1609
2022,"AC","Não Informado","Não Informado","Parte Desconectada",15,0.00043
2022,"AC","Não Informado","Não Informado","Texto Insuficiente",42,0.00121
2022,"AC","Não Informado","Não Informado","Válida",9861,0.28368
2022,"AC","Privada","Estadual","Válida",1,3e-05
2022,"AC","Privada","Não Informado","Não Compareceu/Outros",2,6e-05
2022,"AC","Privada","Não Informado","Válida",29,0.00083
2022,"AC","Privada","Privada","Anulada",1,3e-05
2022,"AC","Privada","Privada","Cópia Texto Motivador",2,6e-05
2022,"AC","Privada","Privada","Não Compareceu/Outros",10,0.00029
2022,"AC","Privada","Privada","Válida",340,0.00978
2022,"AC","Pública","Estadual","Anulada",6,0.00017
2022,"AC","Pública","Estadual","Cópia Texto Motivador",56,0.00161
2022,"AC","Pública","Estadual","Em Branco",70,0.00201
2022,"AC","Pública","Estadual","Fuga ao Tema",52,0.0015
2022,"AC","Pública","Estadual","Não Atendimento ao Tipo",1,3e-05
2022,"AC","Pública","Estadual","Não Compareceu/Outros",1064,0.03061
2022,"AC","Pública","Estadual","Parte Desconectada",4,0.00012
2022,"AC","Pública","Estadual","Texto Insuficiente",15,0.00043
2022,"AC","Pública","Estadual","Válida",2271,0.06533
2022,"AC","Pública","Federal","Em Branco",2,6e-05
2022,"AC","Pública","Federal","Fuga ao Tema",1,3e-05
2022,"AC","Pública","Federal","Não Compareceu/Outros",21,6e-04
2022,"AC","Pública","Federal","Texto Insuficiente",2,6e-05
2022,"AC","Pública","Federal","Válida",287,0.00826
2022,"AC","Pública","Municipal","Cópia Texto Motivador",2,6e-05
2022,"AC","Pública","Municipal","Fuga ao Tema",1,3e-05
2022,"AC","Pública","Municipal","Não Compareceu/Outros",8,0.00023
2022,"AC","Pública","Municipal","Válida",10,0.00029
2022,"AC","Pública","Não Informado","Anulada",1,3e-05
2022,"AC","Pública","Não Informado","Cópia Texto Motivador",37,0.00106
2022,"AC","Pública","Não Informado","Em Branco",29,0.00083
2022,"AC","Pública","Não Informado","Fuga ao Tema",22,0.00063
2022,"AC","Pública","Não Informado","Não Atendimento ao Tipo",4,0.00012
2022,"AC","Pública","Não Informado","Não Compareceu/Outros",465,0.01338
2022,"AC","Pública","Não Informado","Parte Desconectada",2,6e-05
2022,"AC","Pública","Não Informado","Texto Insuficiente",7,2e-04
2022,"AC","Pública","Não Informado","Válida",1663,0.04784
2022,"AC","Pública","Privada","Em Branco",2,6e-05
2022,"AC","Pública","Privada","Não Compareceu/Outros",8,0.00023
2022,"AC","Pública","Privada","Texto Insuficiente",1,3e-05
2022,"AC","Pública","Privada","Válida",134,0.00385
2022,"AL","Não Informado","Não Informado","Anulada",14,4e-04
2022,"AL","Não Informado","Não Informado","Cópia Texto Motivador",255,0.00734
2022,"AL","Não Informado","Não Informado","Em Branco",644,0.01853
2022,"AL","Não Informado","Não Informado","Fuga ao Tema",434,0.01249
2022,"AL","Não Informado","Não Informado","Não Atendimento ao Tipo",6,0.00017
2022,"AL","Não Informado","Não Informado","Não Compareceu/Outros",12818,0.36875
2022,"AL","Não Informado","Não Informado","Parte Desconectada",15,0.00043
2022,"AL","Não Informado","Não Informado","Texto Insuficiente",105,0.00302
2022,"AL","Não Informado","Não Informado","Válida",28264,0.81309
2022,"AL","Privada","Estadual","Válida",1,3e-05
2022,"AL","Privada","Federal","Válida",1,3e-05
2022,"AL","Privada","Não Informado","Cópia Texto Motivador",2,6e-05
2022,"AL","Privada","Não Informado","Em Branco",7,2e-04
2022,"AL","Privada","Não Informado","Fuga ao Tema",6,0.00017
2022,"AL","Privada","Não Informado","Não Compareceu/Outros",33,0.00095
2022,"AL","Privada","Não Informado","Texto Insuficiente",4,0.00012
2022,"AL","Privada","Não Informado","Válida",491,0.01413
2022,"AL","Privada","Privada","Cópia Texto Motivador",13,0.00037
2022,"AL","Privada","Privada","Em Branco",27,0.00078
2022,"AL","Privada","Privada","Fuga ao Tema",11,0.00032
2022,"AL","Privada","Privada","Não Compareceu/Outros",134,0.00385
2022,"AL","Privada","Privada","Parte Desconectada",2,6e-05
2022,"AL","Privada","Privada","Texto Insuficiente",5,0.00014
2022,"AL","Privada","Privada","Válida",2940,0.08458
2022,"AL","Pública","Estadual","Anulada",6,0.00017
2022,"AL","Pública","Estadual","Cópia Texto Motivador",124,0.00357
2022,"AL","Pública","Estadual","Em Branco",353,0.01016
2022,"AL","Pública","Estadual","Fuga ao Tema",209,0.00601
2022,"AL","Pública","Estadual","Não Atendimento ao Tipo",6,0.00017
2022,"AL","Pública","Estadual","Não Compareceu/Outros",3394,0.09764
